# redshift      Ob
6.978643805930115462e+00 1.570640588888133349e-01
6.977951904768512570e+00 1.570638751500845198e-01
6.977260176484580079e+00 1.570636913939670032e-01
6.976568462230185119e+00 1.570635075782616796e-01
6.975876974759747107e+00 1.570633237595116527e-01
6.975185730614644974e+00 1.570631399421514862e-01
6.974494558457202231e+00 1.570629560806346969e-01
6.973803503924597358e+00 1.570627721871004079e-01
6.973112604114032997e+00 1.570625882714305754e-01
6.972421853463817598e+00 1.570624043321593721e-01
6.971731271331560009e+00 1.570622203744579670e-01
6.971040903006486822e+00 1.570620364104159672e-01
6.970350544055622599e+00 1.570618523855611681e-01
6.969660404947008558e+00 1.570616683560011329e-01
6.968970479693266995e+00 1.570614843201719180e-01
6.968280595276235445e+00 1.570613002319291296e-01
6.967590907562819069e+00 1.570611161328698824e-01
6.966901305152950030e+00 1.570609319932696202e-01
6.966211970488328298e+00 1.570607478618659403e-01
6.965522807438297548e+00 1.570605637130144117e-01
6.964833596487093104e+00 1.570603794880487403e-01
6.964144670792915548e+00 1.570601952760273812e-01
6.963455959814808693e+00 1.570600110581299724e-01
6.962767264685505886e+00 1.570598267811678661e-01
6.962078710498253997e+00 1.570596424786071810e-01
6.961390458654017621e+00 1.570594581936835266e-01
6.960702243182403492e+00 1.570592738552008538e-01
6.960014128119634158e+00 1.570590894803030879e-01
6.959326269296928658e+00 1.570589051107660061e-01
6.958638483010481934e+00 1.570587206973690086e-01
6.957950924644480395e+00 1.570585362817890351e-01
6.957263445455385664e+00 1.570583518241457921e-01
6.956576117089208644e+00 1.570581673436672321e-01
6.955888933027567056e+00 1.570579828386175214e-01
6.955201914251063045e+00 1.570577983146455303e-01
6.954514991734739304e+00 1.570576137532211647e-01
6.953828331027964715e+00 1.570574291988464932e-01
6.953141722946975634e+00 1.570572445953153373e-01
6.952455328863635486e+00 1.570570599860245109e-01
6.951769103384782156e+00 1.570568753587911759e-01
6.951082933687966481e+00 1.570566906832645826e-01
6.950396900162620462e+00 1.570565059810804520e-01
6.949711047438502654e+00 1.570563212642711592e-01
6.949025433699324239e+00 1.570561365485381999e-01
6.948339834359780198e+00 1.570559517733826072e-01
6.947654419874522702e+00 1.570557669847439664e-01
6.946969225985871965e+00 1.570555821922875461e-01
6.946284143595551797e+00 1.570553973666092562e-01
6.945599195121777925e+00 1.570552125137642530e-01
6.944914365572020465e+00 1.570550276297142944e-01
6.944229671746984245e+00 1.570548427190034957e-01
6.943545142620729749e+00 1.570546577894712525e-01
6.942860827797388446e+00 1.570544728545441027e-01
6.942176582854928668e+00 1.570542878752044513e-01
6.941492573861016702e+00 1.570541028963627628e-01
6.940808560182026632e+00 1.570539178529486990e-01
6.940124866164905093e+00 1.570537328327232529e-01
6.939441266039094280e+00 1.570535477746192177e-01
6.938757704223574407e+00 1.570533626635815527e-01
6.938074400367905348e+00 1.570531775591063328e-01
6.937391159912349892e+00 1.570529924085057316e-01
6.936708227059697585e+00 1.570528072779804885e-01
6.936025306563806225e+00 1.570526220875124723e-01
6.935342519098042224e+00 1.570524368698182904e-01
6.934659943381905833e+00 1.570522516462729834e-01
6.933977389837486349e+00 1.570520663654384197e-01
6.933295093328078806e+00 1.570518810910804808e-01
6.932613042818488225e+00 1.570516958202458069e-01
6.931930990692467098e+00 1.570515104856795019e-01
6.931249108321980046e+00 1.570513251339449856e-01
6.930567344519416473e+00 1.570511397511414886e-01
6.929885762139547545e+00 1.570509543543751052e-01
6.929204304800842706e+00 1.570507689283252295e-01
6.928523077722731571e+00 1.570505835016449692e-01
6.927841927573719083e+00 1.570503980326139748e-01
6.927160880601448412e+00 1.570502125283775308e-01
6.926480094404366739e+00 1.570500270318861413e-01
6.925799304485454222e+00 1.570498414710801705e-01
6.925118806791959791e+00 1.570496559266384706e-01
6.924438386597570272e+00 1.570494703400384384e-01
6.923758069294344786e+00 1.570492847182039242e-01
6.923078035900122273e+00 1.570490991105522316e-01
6.922398038487686200e+00 1.570489134494320038e-01
6.921718225683906489e+00 1.570487277754269440e-01
6.921038526227880183e+00 1.570485420690888034e-01
6.920358948024619927e+00 1.570483563325831000e-01
6.919679584226463120e+00 1.570481705913895354e-01
6.919000290044784229e+00 1.570479848059350703e-01
6.918321204213270903e+00 1.570477990141748714e-01
6.917642225374231124e+00 1.570476131883957738e-01
6.916963440161334908e+00 1.570474273523230491e-01
6.916284812816061667e+00 1.570472414961892327e-01
6.915606247472223522e+00 1.570470555937432955e-01
6.914927882487780231e+00 1.570468696829000477e-01
6.914249618864392488e+00 1.570466837365436796e-01
6.913571505357865910e+00 1.570464977680490481e-01
6.912893591978021668e+00 1.570463117911532203e-01
6.912215808577976794e+00 1.570461257866315741e-01
6.911538103284160073e+00 1.570459397402507729e-01
6.910860613921620654e+00 1.570457536898614559e-01
6.910183252101465889e+00 1.570455676112117449e-01
6.909506060582927489e+00 1.570453815160630928e-01
6.908828934426300528e+00 1.570451953755837293e-01
6.908152065133931430e+00 1.570450092424355570e-01
6.907475178401550231e+00 1.570448230411940482e-01
6.906798568233022628e+00 1.570446368527448622e-01
6.906122014392662933e+00 1.570444506165036280e-01
6.905445772468015164e+00 1.570442644028512968e-01
6.904769561930674371e+00 1.570440781345615322e-01
6.904093437903787489e+00 1.570438918268081685e-01
6.903417540404632291e+00 1.570437055181904962e-01
6.902741692105880844e+00 1.570435191598408553e-01
6.902066159119621069e+00 1.570433328251612526e-01
6.901390700060154870e+00 1.570431464475975369e-01
6.900715284153789320e+00 1.570429600186479258e-01
6.900040111857143721e+00 1.570427735936561486e-01
6.899365055605264807e+00 1.570425871374235560e-01
6.898690139125180920e+00 1.570424006565127595e-01
6.898015358383791096e+00 1.570422141498216406e-01
6.897340754850869615e+00 1.570420276288293504e-01
6.896666216797966875e+00 1.570418410626515104e-01
6.895991878937929087e+00 1.570416544885582522e-01
6.895317674515679229e+00 1.570414678880999726e-01
6.894643683098316878e+00 1.570412812833207328e-01
6.893969727713576745e+00 1.570410946252312478e-01
6.893295989612484576e+00 1.570409079640396888e-01
6.892622389555147500e+00 1.570407212778157369e-01
6.891948923692281070e+00 1.570405345655041529e-01
6.891275593355492113e+00 1.570403478274853826e-01
6.890602369696686935e+00 1.570401610557662642e-01
6.889929240766891283e+00 1.570399742470334481e-01
6.889256368738487346e+00 1.570397874463163868e-01
6.888583594480834016e+00 1.570396006094610664e-01
6.887911001806972244e+00 1.570394137597559692e-01
6.887238508413268789e+00 1.570392268743495690e-01
6.886566185200365453e+00 1.570390399729564845e-01
6.885894036397552043e+00 1.570388530567744245e-01
6.885221957553109284e+00 1.570386660967643677e-01
6.884550051469928711e+00 1.570384791215317932e-01
6.883878272799375253e+00 1.570382921184730607e-01
6.883206640107681906e+00 1.570381050927683320e-01
6.882535137492632238e+00 1.570379180400017227e-01
6.881863947974399487e+00 1.570377310111910341e-01
6.881192690916662080e+00 1.570375439002790197e-01
6.880521570666056519e+00 1.570373567642097123e-01
6.879850718911423968e+00 1.570371696397341033e-01
6.879179940796704251e+00 1.570369824725215691e-01
6.878509371116793503e+00 1.570367953001972350e-01
6.877838867032387782e+00 1.570366080829032618e-01
6.877168516615713045e+00 1.570364208452354748e-01
6.876498314987077087e+00 1.570362335858470348e-01
6.875828285451851762e+00 1.570360463112685234e-01
6.875158304809149357e+00 1.570358589870695654e-01
6.874488508923284336e+00 1.570356716512439077e-01
6.873818898323613702e+00 1.570354843039653281e-01
6.873149518773648659e+00 1.570352969580702529e-01
6.872480094544931362e+00 1.570351095363874960e-01
6.871810853781449069e+00 1.570349221027846354e-01
6.871141784561590526e+00 1.570347346539466282e-01
6.870472925277875120e+00 1.570345472006569598e-01
6.869804182893348710e+00 1.570343597168611660e-01
6.869135525939185527e+00 1.570341721937388857e-01
6.868467003281318206e+00 1.570339846449990973e-01
6.867798638991321702e+00 1.570337970774097203e-01
6.867130431996094408e+00 1.570336094906879532e-01
6.866462419351989865e+00 1.570334218952599281e-01
6.865794494283275817e+00 1.570332342611536758e-01
6.865126638857989683e+00 1.570330465833275624e-01
6.864459023657923709e+00 1.570328589097351180e-01
6.863791539899930960e+00 1.570326712098225330e-01
6.863124142141931117e+00 1.570324834708155537e-01
6.862456882633416910e+00 1.570322957074173353e-01
6.861789815235053602e+00 1.570321079348043214e-01
6.861122872843815834e+00 1.570319201341063564e-01
6.860456124874247053e+00 1.570317323248882901e-01
6.859789451107009661e+00 1.570315444732984789e-01
6.859122932814253559e+00 1.570313566022435159e-01
6.858456580419696635e+00 1.570311687146807023e-01
6.857790247674138584e+00 1.570309807693728299e-01
6.857124148758692250e+00 1.570307928267412612e-01
6.856458317128718782e+00 1.570306048962704093e-01
6.855792481356314916e+00 1.570304169013608531e-01
6.855126771598089697e+00 1.570302288787524814e-01
6.854461203913850831e+00 1.570300408329928510e-01
6.853795824239584000e+00 1.570298527770809804e-01
6.853130608165189486e+00 1.570296647041414251e-01
6.852465457215575206e+00 1.570294765863390618e-01
6.851800544373751300e+00 1.570292884726135485e-01
6.851135631838961793e+00 1.570291002956950566e-01
6.850471009803717592e+00 1.570289121377260455e-01
6.849806410730781003e+00 1.570287239229834209e-01
6.849142068459156185e+00 1.570285357177040320e-01
6.848477843166674184e+00 1.570283474823036818e-01
6.847813612157090724e+00 1.570281591820008038e-01
6.847149624483687802e+00 1.570279708874060542e-01
6.846485816597980723e+00 1.570277825805320993e-01
6.845822136653499257e+00 1.570275942466889951e-01
6.845158466017518428e+00 1.570274058522050653e-01
6.844495128217046087e+00 1.570272174889415506e-01
6.843831792859128349e+00 1.570270290631006760e-01
6.843168686770184195e+00 1.570268406391209515e-01
6.842505671163800152e+00 1.570266521775850743e-01
6.841842865945968910e+00 1.570264637125927398e-01
6.841180069923258777e+00 1.570262751869407059e-01
6.840517483915644625e+00 1.570260866577551095e-01
6.839854984036604968e+00 1.570258980898017742e-01
6.839192766856207584e+00 1.570257095390569790e-01
6.838530594278500629e+00 1.570255209377490191e-01
6.837868541396736610e+00 1.570253323072631768e-01
6.837206575143651044e+00 1.570251436381810972e-01
6.836544917447756831e+00 1.570249549937855760e-01
6.835883292463123873e+00 1.570247662954530055e-01
6.835221811267123471e+00 1.570245775748619899e-01
6.834560391928867773e+00 1.570243888086407802e-01
6.833899262727956447e+00 1.570242000619633815e-01
6.833238146279746239e+00 1.570240112556559320e-01
6.832577297602631106e+00 1.570238224625622736e-01
6.831916519664443577e+00 1.570236336264158594e-01
6.831255890113594020e+00 1.570234447694120461e-01
6.830595388523192035e+00 1.570232558857245220e-01
6.829934985322555718e+00 1.570230669669030465e-01
6.829274783996083897e+00 1.570228780425678150e-01
6.828614619690794640e+00 1.570226890655520569e-01
6.827954695989275180e+00 1.570225000941463667e-01
6.827294886254588135e+00 1.570223110921124265e-01
6.826635287288170595e+00 1.570221220871991785e-01
6.825975751728092789e+00 1.570219330371938893e-01
6.825316248238941341e+00 1.570217439331019482e-01
6.824657115245001293e+00 1.570215548719935128e-01
6.823997948398618618e+00 1.570213657379105898e-01
6.823338962512983663e+00 1.570211765924840464e-01
6.822680157080740493e+00 1.570209874355938118e-01
6.822021476695812048e+00 1.570207982513494582e-01
6.821362909103663164e+00 1.570206090362390172e-01
6.820704414885931044e+00 1.570204197789376588e-01
6.820046208523881326e+00 1.570202305411148302e-01
6.819387996096668125e+00 1.570200412382811161e-01
6.818730057172911252e+00 1.570198519508530510e-01
6.818072102451721683e+00 1.570196625956102321e-01
6.817414311770118474e+00 1.570194732243036795e-01
6.816756823392035258e+00 1.570192838767791033e-01
6.816099385433024516e+00 1.570190944805218980e-01
6.815442075445647951e+00 1.570189050578729428e-01
6.814784868495103787e+00 1.570187156016535357e-01
6.814127757531882601e+00 1.570185261098340501e-01
6.813470854345042405e+00 1.570183366146686021e-01
6.812814150040609640e+00 1.570181471136240237e-01
6.812157543520989122e+00 1.570179575775438319e-01
6.811500988268656798e+00 1.570177679929954384e-01
6.810844603750997095e+00 1.570175783944815495e-01
6.810188451477285909e+00 1.570173887998013440e-01
6.809532409366435779e+00 1.570171991737027706e-01
6.808876400800659923e+00 1.570170094940342154e-01
6.808220560190196835e+00 1.570168197996622828e-01
6.807564907808597354e+00 1.570166300964759842e-01
6.806909377134239492e+00 1.570164403652469232e-01
6.806254093183322418e+00 1.570162506421857174e-01
6.805598757829862677e+00 1.570160608409786329e-01
6.804943667431357035e+00 1.570158710474597319e-01
6.804288652947826144e+00 1.570156812126748402e-01
6.803633757426596596e+00 1.570154913491016990e-01
6.802979069640593401e+00 1.570153014824979265e-01
6.802324476285980914e+00 1.570151115800217656e-01
6.801670093374683645e+00 1.570149216753470578e-01
6.801015742113547091e+00 1.570147317165960232e-01
6.800361628007519421e+00 1.570145417634398188e-01
6.799707618690963962e+00 1.570143517774630626e-01
6.799053655210403058e+00 1.570141617415356239e-01
6.798399932118534217e+00 1.570139717122081557e-01
6.797746333954998832e+00 1.570137816559445121e-01
6.797092880459539188e+00 1.570135915784975356e-01
6.796439438336613570e+00 1.570134014410904943e-01
6.795786298532494385e+00 1.570132113284017639e-01
6.795133194699474188e+00 1.570130211629270078e-01
6.794480353122160921e+00 1.570128310105711467e-01
6.793827461642117704e+00 1.570126407804167401e-01
6.793174850790202335e+00 1.570124505687764960e-01
6.792522321572810107e+00 1.570122603176776210e-01
6.791869930129187161e+00 1.570120700434937677e-01
6.791217686262757347e+00 1.570118797490994422e-01
6.790565594954402151e+00 1.570116894359653292e-01
6.789913601953186273e+00 1.570114990882685024e-01
6.789261743411629801e+00 1.570113087165713184e-01
6.788610064099014352e+00 1.570111183339678862e-01
6.787958444033462158e+00 1.570109279054149043e-01
6.787307025816770256e+00 1.570107374725981664e-01
6.786655735613210005e+00 1.570105470139545878e-01
6.786004556544333433e+00 1.570103565245569710e-01
6.785353576014876431e+00 1.570101660299928203e-01
6.784702640800424511e+00 1.570099754854339114e-01
6.784051873939319854e+00 1.570097849269014856e-01
6.783401211789783503e+00 1.570095943357735224e-01
6.782750773955124046e+00 1.570094037471058690e-01
6.782100390121033939e+00 1.570092131110081557e-01
6.781450276595281323e+00 1.570090224909041765e-01
6.780800090361543297e+00 1.570088317862206873e-01
6.780150178559803287e+00 1.570086410987798220e-01
6.779500315983948866e+00 1.570084503625259476e-01
6.778850707731800540e+00 1.570082596376741468e-01
6.778201202168013140e+00 1.570080688797301227e-01
6.777551738001972303e+00 1.570078780706880006e-01
6.776902437564142012e+00 1.570076872464916118e-01
6.776253314218511292e+00 1.570074964110922400e-01
6.775604360878999977e+00 1.570073055624312264e-01
6.774955425590850844e+00 1.570071146558219555e-01
6.774306737345485274e+00 1.570069237586428912e-01
6.773658135086580323e+00 1.570067328235206505e-01
6.773009718887606390e+00 1.570065418799283519e-01
6.772361411052931324e+00 1.570063509050035888e-01
6.771713193122800512e+00 1.570061598933112368e-01
6.771065174681830889e+00 1.570059688771593687e-01
6.770417169549814318e+00 1.570057778016725469e-01
6.769769434692848975e+00 1.570055867426371488e-01
6.769121730240840407e+00 1.570053956293179231e-01
6.768474295446139877e+00 1.570052045323270251e-01
6.767826859964398700e+00 1.570050133718829399e-01
6.767179669696208322e+00 1.570048222205996102e-01
6.766532535448605223e+00 1.570046310226157205e-01
