# redshift     age[Myr]
9.108679313488154961e+00 5.400078515947805045e+02
9.107430664139609888e+00 5.401078477535608044e+02
9.106182356411881784e+00 5.402078473884440655e+02
9.104934383666362763e+00 5.403078510194686714e+02
9.103686792507600600e+00 5.404078548988211423e+02
9.102439690500139235e+00 5.405078503854093697e+02
9.101192845044321800e+00 5.406078561152512520e+02
9.099946517548643143e+00 5.407078511061259860e+02
9.098700449051662531e+00 5.408078561194248550e+02
9.097454832424471505e+00 5.409078556629146988e+02
9.096209607927658425e+00 5.410078545145121325e+02
9.094964799676276357e+00 5.411078507209165309e+02
9.093720233588474144e+00 5.412078582550636838e+02
9.092476256778333266e+00 5.413078492068896139e+02
9.091232504089093780e+00 5.414078529107908935e+02
9.089989123578211760e+00 5.415078574533507663e+02
9.088746263367365685e+00 5.416078509013241273e+02
9.087503711732338729e+00 5.417078502713020498e+02
9.086261541012142118e+00 5.418078497291429585e+02
9.085019676291560486e+00 5.419078552935268362e+02
9.083778320107574800e+00 5.420078506374186418e+02
9.082537348451053205e+00 5.421078457302128299e+02
9.081296698935803491e+00 5.422078455858306825e+02
9.080056347506717529e+00 5.423078521333482058e+02
9.078816490745779788e+00 5.424078495065817833e+02
9.077576924982697193e+00 5.425078541160261238e+02
9.076337833188366844e+00 5.426078511848777453e+02
9.075099038601484480e+00 5.427078549626365884e+02
9.073860723686983931e+00 5.428078507038187581e+02
9.072622713406410355e+00 5.429078525270558657e+02
9.071385032393889603e+00 5.430078584320997379e+02
9.070147854396203968e+00 5.431078543622504640e+02
9.068910996578186001e+00 5.432078550778602448e+02
9.067674588053465712e+00 5.433078501245510097e+02
9.066438505714948803e+00 5.434078494429655848e+02
9.065202786151731473e+00 5.435078500605552563e+02
9.063967477027306430e+00 5.436078481045254875e+02
9.062732532158499055e+00 5.437078472977063939e+02
9.061497947811226084e+00 5.438078479286236870e+02
9.060263624771689450e+00 5.439078580235230902e+02
9.059029874073953437e+00 5.440078523631943881e+02
9.057796480113497140e+00 5.441078484007126690e+02
9.056563321091651630e+00 5.442078560018520648e+02
9.055330737049006373e+00 5.443078475727089653e+02
9.054098407562669593e+00 5.444078490893308526e+02
9.052866406893000928e+00 5.445078545169803874e+02
9.051634874223720928e+00 5.446078525410823659e+02
9.050403623047269974e+00 5.447078582908494582e+02
9.049172989258357447e+00 5.448078444635417554e+02
9.047942494911467293e+00 5.449078498760134153e+02
9.046712457411523189e+00 5.450078487228064432e+02
9.045482734414669324e+00 5.451078525604254992e+02
9.044253495303621548e+00 5.452078475975891934e+02
9.043024500045435232e+00 5.453078533462096402e+02
9.041795921490720644e+00 5.454078557295198380e+02
9.040567807615012441e+00 5.455078508226458780e+02
9.039340024736400636e+00 5.456078494935627532e+02
9.038112557674427450e+00 5.457078529675801519e+02
9.036885470702880951e+00 5.458078559952971318e+02
9.035658844100794340e+00 5.459078520159442860e+02
9.034432522076924599e+00 5.460078537142873074e+02
9.033206670288707940e+00 5.461078475657246827e+02
9.031981101246532972e+00 5.462078488488687071e+02
9.030755834510197033e+00 5.463078559588950611e+02
9.029531038237134766e+00 5.464078551548370797e+02
9.028306654041672985e+00 5.465078511836769621e+02
9.027082541045487574e+00 5.466078555384968922e+02
9.025858969238232277e+00 5.467078461450469149e+02
9.024635534812205151e+00 5.468078559902411371e+02
9.023412640933932138e+00 5.469078521048254515e+02
9.022189950666968272e+00 5.470078620252930932e+02
9.020967840887607281e+00 5.471078549087330885e+02
9.019746070172759644e+00 5.472078504869623430e+02
9.018524537942825603e+00 5.473078569832765652e+02
9.017303480325701059e+00 5.474078550522576734e+02
9.016082745953811539e+00 5.475078570732272283e+02
9.014862447053941352e+00 5.476078538372001958e+02
9.013642482153679580e+00 5.477078536434552234e+02
9.012422843612396761e+00 5.478078571065353799e+02
9.011203722366078139e+00 5.479078485521523589e+02
9.009984844913800472e+00 5.480078503971172950e+02
9.008766395096316160e+00 5.481078475461679318e+02
9.007548213013233607e+00 5.482078531090994602e+02
9.006330506470034081e+00 5.483078500114123699e+02
9.005113125690320075e+00 5.484078505355270181e+02
9.003896105427566354e+00 5.485078518138753907e+02
9.002679383053990847e+00 5.486078589807742674e+02
9.001463149232549199e+00 5.487078563483464677e+02
9.000247359011122938e+00 5.488078475904965217e+02
8.999031744003010758e+00 5.489078547700909212e+02
8.997816571824440501e+00 5.490078558604031969e+02
8.996601830019351098e+00 5.491078518666631680e+02
8.995387404317384039e+00 5.492078521803737203e+02
8.994173362048448084e+00 5.493078512440029044e+02
8.992959654918575296e+00 5.494078530214026159e+02
8.991746389686559482e+00 5.495078487000669156e+02
8.990533397450498398e+00 5.496078521867254949e+02
8.989320794329925590e+00 5.497078538960955711e+02
8.988108585612588186e+00 5.498078533755792705e+02
8.986896737081970343e+00 5.499078534323718941e+02
8.985685274422289481e+00 5.500078519319102952e+02
8.984474164320237932e+00 5.501078516091364463e+02
8.983263351418113274e+00 5.502078570233171604e+02
8.982053041473383459e+00 5.503078511630096727e+02
8.980843080606595308e+00 5.504078467223768030e+02
8.979633422988921865e+00 5.505078474772187747e+02
8.978423993277353077e+00 5.506078596489188612e+02
8.977215156711526589e+00 5.507078530164661743e+02
8.976006540572335268e+00 5.508078583929593606e+02
8.974798415361403769e+00 5.509078533821846122e+02
8.973590598555675868e+00 5.510078530741262739e+02
8.972383184384396415e+00 5.511078496532800273e+02
8.971176018557335041e+00 5.512078558861128386e+02
8.969969290595342315e+00 5.513078560589991639e+02
8.968762987207055559e+00 5.514078512537579400e+02
8.967556946261654005e+00 5.515078548970060410e+02
8.966351288331450675e+00 5.516078569795281510e+02
8.965146120558234344e+00 5.517078485945071407e+02
8.963941121187241734e+00 5.518078564256335312e+02
8.962736577033664886e+00 5.519078566582522853e+02
8.961532485214933175e+00 5.520078495103040268e+02
8.960328654630082212e+00 5.521078508375331921e+02
8.959125197537733953e+00 5.522078513035694414e+02
8.957922046851122033e+00 5.523078564701090727e+02
8.956719333077613143e+00 5.524078554742316101e+02
8.955516968779202003e+00 5.525078555690694202e+02
8.954314998231074796e+00 5.526078530570364364e+02
8.953113358888352025e+00 5.527078531269705763e+02
8.951912149429709586e+00 5.528078475509341843e+02
8.950711170163209829e+00 5.529078529401058404e+02
8.949510577374855558e+00 5.530078562700614384e+02
8.948310401637025180e+00 5.531078549767279355e+02
8.947110532685229600e+00 5.532078582327915228e+02
8.945911055172864224e+00 5.533078589692017886e+02
8.944711914686363841e+00 5.534078617076842193e+02
8.943513306705241916e+00 5.535078501260899202e+02
8.942314877800253470e+00 5.536078536935190186e+02
8.941116864905945150e+00 5.537078526290885065e+02
8.939919149740797266e+00 5.538078567916119255e+02
8.938721927330226080e+00 5.539078498801671913e+02
8.937524898708813836e+00 5.540078568513993105e+02
8.936328359954067935e+00 5.541078529560980996e+02
8.935132073652788165e+00 5.542078580198233340e+02
8.933936247622776605e+00 5.543078546555585717e+02
8.932740793907749222e+00 5.544078501995797978e+02
8.931545544100959688e+00 5.545078587294317458e+02
8.930350864144825707e+00 5.546078496095566379e+02
8.929156410191385618e+00 5.547078516015360492e+02
8.927962262955345452e+00 5.548078579403035064e+02
8.926768584746833213e+00 5.549078550162120109e+02
8.925575321842250887e+00 5.550078473090547959e+02
8.924382338125308678e+00 5.551078462114193144e+02
8.923189648398412999e+00 5.552078504735007982e+02
8.921997273837792619e+00 5.553078583093280258e+02
8.920805359691540204e+00 5.554078575198493581e+02
8.919613899007005742e+00 5.555078486664681350e+02
8.918422585265172842e+00 5.556078574631433185e+02
8.917231846322998479e+00 5.557078479773243771e+02
8.916041271371454968e+00 5.558078546907576083e+02
8.914851039696184642e+00 5.559078625370967757e+02
8.913661304304826061e+00 5.560078586409046011e+02
8.912471908266955012e+00 5.561078561730240608e+02
8.911282901654764999e+00 5.562078509086957183e+02
8.910094100069306577e+00 5.563078583458483308e+02
8.908905812896710685e+00 5.564078524428607579e+02
8.907717858646277520e+00 5.565078484526524107e+02
8.906530102806739180e+00 5.566078576901570614e+02
8.905342936222973904e+00 5.567078472289280171e+02
8.904155927469659559e+00 5.568078533902029221e+02
8.902969347460800265e+00 5.569078533396659623e+02
8.901783065439046183e+00 5.570078580820309071e+02
8.900597208309559250e+00 5.571078569042419986e+02
8.899411735590106787e+00 5.572078532019097565e+02
8.898226653278582532e+00 5.573078464522973263e+02
8.897041767021132586e+00 5.574078530446392961e+02
8.895857321974059317e+00 5.575078522756722350e+02
8.894673244627597342e+00 5.576078503334908874e+02
8.893489441220120639e+00 5.577078551246827374e+02
8.892306051788979815e+00 5.578078548056812451e+02
8.891123043078904331e+00 5.579078521690425987e+02
8.889940310598859696e+00 5.580078560347856182e+02
8.888757994783501815e+00 5.581078545149366619e+02
8.887576019831536556e+00 5.582078540044316242e+02
8.886394354686377284e+00 5.583078571185893679e+02
8.885213165892301035e+00 5.584078497456144987e+02
8.884032200531333245e+00 5.585078532820242572e+02
8.882851652457119940e+00 5.586078513005619470e+02
8.881671529846341784e+00 5.587078430891327798e+02
8.880491521353260254e+00 5.588078550200498285e+02
8.879312019221160313e+00 5.589078538375454173e+02
8.878132802940831070e+00 5.590078582189074723e+02
8.876954038680235470e+00 5.591078540565798676e+02
8.875775619686065099e+00 5.592078503887514671e+02
8.874597496673732877e+00 5.593078513856313521e+02
8.873419732122734160e+00 5.594078517314492274e+02
8.872242271866332075e+00 5.595078560126048615e+02
8.871065253609801360e+00 5.596078525175798859e+02
8.869888553566278588e+00 5.597078517465514551e+02
8.868712196059604480e+00 5.598078516197348335e+02
8.867536155688933164e+00 5.599078542837628447e+02
8.866360550082186265e+00 5.600078497201869823e+02
8.865185189974578606e+00 5.601078540141763824e+02
8.864010257067363341e+00 5.602078516927074361e+02
8.862835633263289381e+00 5.603078527913688731e+02
8.861661372718232954e+00 5.604078526864601599e+02
8.860487481143048072e+00 5.605078508762022693e+02
8.859313943866673924e+00 5.606078485952422170e+02
8.858140742693239034e+00 5.607078473801888094e+02
8.856967817119649311e+00 5.608078523771865775e+02
8.855795312068181602e+00 5.609078512158904459e+02
8.854623061671295758e+00 5.610078580292470178e+02
8.853451362708364414e+00 5.611078474801726088e+02
8.852279758226037742e+00 5.612078585515472469e+02
8.851108728161015904e+00 5.613078502616822334e+02
8.849937907512693158e+00 5.614078537597124523e+02
8.848767490159952231e+00 5.615078524748508926e+02
8.847597424571738145e+00 5.616078507934383879e+02
8.846427702107918734e+00 5.617078494397783288e+02
8.845258313684572826e+00 5.618078491769981611e+02
8.844089197848145290e+00 5.619078552494980840e+02
8.842920550424315351e+00 5.620078508904731507e+02
8.841752147763962455e+00 5.621078552216812341e+02
8.840584205862034750e+00 5.622078497414184994e+02
8.839416511071098270e+00 5.623078527266699211e+02
8.838249229109781169e+00 5.624078499722260176e+02
8.837082285684957128e+00 5.625078478262117869e+02
8.835915643843740952e+00 5.626078494430994397e+02
8.834749369944352893e+00 5.627078491216030898e+02
8.833583409374577755e+00 5.628078515306516465e+02
8.832417855610819046e+00 5.629078486377691206e+02
8.831252537365505972e+00 5.630078551261295843e+02
8.830087611488407262e+00 5.631078575233685797e+02
8.828923029905530129e+00 5.632078599405512023e+02
8.827758993093187456e+00 5.633078451411784044e+02
8.826595021796967089e+00 5.634078542798947637e+02
8.825431562398796004e+00 5.635078489935117432e+02
8.824268290162008199e+00 5.636078571774393140e+02
8.823105530724536294e+00 5.637078508216579849e+02
8.821942958497590581e+00 5.638078579113084743e+02
8.820780927160383200e+00 5.639078480065591066e+02
8.819619131127497624e+00 5.640078473849365537e+02
8.818457563527152487e+00 5.641078566324349595e+02
8.817296546908893973e+00 5.642078479604901986e+02
8.816135671164001764e+00 5.643078566750876917e+02
8.814975275000040966e+00 5.644078535853053609e+02
8.813815229941921459e+00 5.645078497429524305e+02
8.812655426751534904e+00 5.646078545539356810e+02
8.811496057856359698e+00 5.647078514124402773e+02
8.810336885374150384e+00 5.648078608241772827e+02
8.809178313117394410e+00 5.649078479313560592e+02
8.808019810892689705e+00 5.650078584773079911e+02
8.806861885971168036e+00 5.651078486580528306e+02
8.805704131896401776e+00 5.652078535558737258e+02
8.804546839835520444e+00 5.653078480082149326e+02
8.803389777768694913e+00 5.654078520481932628e+02
8.802233047306057045e+00 5.655078568844095344e+02
8.801076715157615027e+00 5.656078567337223149e+02
8.799920836052214312e+00 5.657078468427771440e+02
8.798765081489964501e+00 5.658078556187410868e+02
8.797609823927867723e+00 5.659078508208525591e+02
8.796454801481951691e+00 5.660078551010469710e+02
8.795300255910769138e+00 5.661078475122603777e+02
8.794145901218689332e+00 5.662078528104716497e+02
8.792991907606433344e+00 5.663078562416739032e+02
8.791838348440913720e+00 5.664078514296813864e+02
8.790685012178185431e+00 5.665078566989436695e+02
8.789532090632718564e+00 5.666078554050229741e+02
8.788379539144704822e+00 5.667078514035632679e+02
8.787227249688822184e+00 5.668078540548073079e+02
8.786075282996693048e+00 5.669078580778057130e+02
8.784923822764035606e+00 5.670078475059965513e+02
8.783772480834596053e+00 5.671078560338953594e+02
8.782621599636550869e+00 5.672078539072163039e+02
8.781471072216362472e+00 5.673078503998369797e+02
8.780320879097773812e+00 5.674078471902292904e+02
8.779170967508610701e+00 5.675078488548392670e+02
8.778021307670151430e+00 5.676078579749962501e+02
8.776872235923836030e+00 5.677078452721833628e+02
8.775723302370048273e+00 5.678078498789644755e+02
8.774574780742605995e+00 5.679078479601749905e+02
8.773426516287100796e+00 5.680078529761866548e+02
8.772278649291125774e+00 5.681078526959776127e+02
8.771131084722828319e+00 5.682078553837303616e+02
8.769983963741694311e+00 5.683078487217594557e+02
8.768837142333909540e+00 5.684078452471349010e+02
8.767690543025407734e+00 5.685078517071877968e+02
8.766544304746650695e+00 5.686078559740501532e+02
8.765398463807844820e+00 5.687078548627467853e+02
8.764252996124110240e+00 5.688078504576469641e+02
8.763107809167046014e+00 5.689078508230967373e+02
8.761962928594909883e+00 5.690078537080330534e+02
8.760818419125019574e+00 5.691078534455381259e+02
8.759674285766232416e+00 5.692078495812909296e+02
8.758530386845114535e+00 5.693078544859668000e+02
8.757386795291438375e+00 5.694078617748964461e+02
8.756243730421312321e+00 5.695078522488114459e+02
8.755100938933255250e+00 5.696078480467141389e+02
8.753958446005764671e+00 5.697078469554612639e+02
8.752816235633693154e+00 5.698078503655852955e+02
8.751674392471969099e+00 5.699078508523410846e+02
8.750532817462982393e+00 5.700078570785636884e+02
8.749391744213541600e+00 5.701078485618060085e+02
8.748250918508096774e+00 5.702078475619711071e+02
8.747110334900888517e+00 5.703078545495361595e+02
8.745970185905353134e+00 5.704078526307572474e+02
8.744830328582901657e+00 5.705078543262541189e+02
8.743690895398870566e+00 5.706078479990299002e+02
8.742551677410922650e+00 5.707078519726698005e+02
8.741412828538747348e+00 5.708078527251010428e+02
8.740274372956459814e+00 5.709078481162359822e+02
8.739136196478245466e+00 5.710078481615603323e+02
8.737998354985128557e+00 5.711078479396691137e+02
8.736860839499726694e+00 5.712078482260280907e+02
8.735723658067152897e+00 5.713078482998960226e+02
8.734586778310234223e+00 5.714078509958588938e+02
8.733450227974191904e+00 5.715078538609928955e+02
8.732314071308183046e+00 5.716078512262067761e+02
8.731178217335537894e+00 5.717078510837829981e+02
