# redshift      Om
5.533135841352502027e+00 9.918410548999597731e-01
5.532715263088314295e+00 9.918394918325189602e-01
5.532294725102209654e+00 9.918379285171808890e-01
5.531874306941056751e+00 9.918363652497562688e-01
5.531453904590680537e+00 9.918348016435490910e-01
5.531033618580901923e+00 9.918332380725222164e-01
5.530613349613100027e+00 9.918316741673235404e-01
5.530193161536975488e+00 9.918301101655634389e-01
5.529773027709864230e+00 9.918285459681404070e-01
5.529353012012957258e+00 9.918269818130089899e-01
5.528933012303149042e+00 9.918254173198488566e-01
5.528513079527698437e+00 9.918238526784299847e-01
5.528093259493054745e+00 9.918222880595536362e-01
5.527673512803048084e+00 9.918207233165338144e-01
5.527253742196104547e+00 9.918191580867403712e-01
5.526834152219242569e+00 9.918175931329804573e-01
5.526414539099671508e+00 9.918160276953366106e-01
5.525995015151339729e+00 9.918144621927824645e-01
5.525575561527880097e+00 9.918128965550926379e-01
5.525156201930919941e+00 9.918113308708428333e-01
5.524736895601994213e+00 9.918097649879444866e-01
5.524317620175517085e+00 9.918081988228686363e-01
5.523898476066489316e+00 9.918066327508110458e-01
5.523479339010399336e+00 9.918050663075470563e-01
5.523060335011897415e+00 9.918034999640683580e-01
5.522641344631995075e+00 9.918019332739643756e-01
5.522222418979965575e+00 9.918003664283298049e-01
5.521803650452057788e+00 9.917987997729305061e-01
5.521384824896788501e+00 9.917972325066214401e-01
5.520966120660431464e+00 9.917956652967492293e-01
5.520547526558432061e+00 9.917940981016544200e-01
5.520128942225865032e+00 9.917925305456215535e-01
5.519710455222482715e+00 9.917909629565796470e-01
5.519291994708593663e+00 9.917893950692253657e-01
5.518873645889003754e+00 9.917878272028750608e-01
5.518455327390822340e+00 9.917862590526413946e-01
5.518037023556495058e+00 9.917846905597672569e-01
5.517618916051409528e+00 9.917831224056095074e-01
5.517200819944436674e+00 9.917815538967363898e-01
5.516782677641927535e+00 9.917799848169077670e-01
5.516364791922956812e+00 9.917784163024769839e-01
5.515946864437964337e+00 9.917768472337846752e-01
5.515529064686588434e+00 9.917752782471981332e-01
5.515111234170245069e+00 9.917737087475122504e-01
5.514693536842836252e+00 9.917721393506085947e-01
5.514275869719863721e+00 9.917705696696561546e-01
5.513858300369745891e+00 9.917689999586488669e-01
5.513440833223167914e+00 9.917674302344025028e-01
5.513023369201024870e+00 9.917658601243939387e-01
5.512606001420610191e+00 9.917642899788594590e-01
5.512188706442855413e+00 9.917627197097380609e-01
5.511771484093130447e+00 9.917611493164545378e-01
5.511354264403030889e+00 9.917595785356364546e-01
5.510937232098862992e+00 9.917580080629013750e-01
5.510520115828632548e+00 9.917564368764065774e-01
5.510103217701178835e+00 9.917548661141976085e-01
5.509686278853927810e+00 9.917532948010773231e-01
5.509269412377468811e+00 9.917517233631685247e-01
5.508852636690907190e+00 9.917501518700136964e-01
5.508436018557626213e+00 9.917485805735806181e-01
5.508019254880968774e+00 9.917470083306171302e-01
5.507602730661918855e+00 9.917454365935504113e-01
5.507186236886059127e+00 9.917438645739344860e-01
5.506769804559378478e+00 9.917422923888055131e-01
5.506353349083227933e+00 9.917407197187021461e-01
5.505937068916447963e+00 9.917391473131620394e-01
5.505520805359069847e+00 9.917375745728812531e-01
5.505104662421182127e+00 9.917360018909052721e-01
5.504688565117359822e+00 9.917344289839640226e-01
5.504272560641706669e+00 9.917328560305311846e-01
5.503856503408324663e+00 9.917312824800644799e-01
5.503440647085396265e+00 9.917297092920381862e-01
5.503024810065091366e+00 9.917281357796193797e-01
5.502609030392547673e+00 9.917265620867540266e-01
5.502193301825132998e+00 9.917249881898450026e-01
5.501777660441772078e+00 9.917234142255563212e-01
5.501362065936480583e+00 9.917218400413234658e-01
5.500946530487158093e+00 9.917202656833007390e-01
5.500531073868891063e+00 9.917186912264840393e-01
5.500115708176039675e+00 9.917171167168260526e-01
5.499700366763574877e+00 9.917155419017391615e-01
5.499285161390200294e+00 9.917139672050743204e-01
5.498869914620744481e+00 9.917123919539072574e-01
5.498454775382626281e+00 9.917108167131687413e-01
5.498039797661659733e+00 9.917092416879684791e-01
5.497624797314433209e+00 9.917076661794756998e-01
5.497209847846045605e+00 9.917060904666609167e-01
5.496794975318545440e+00 9.917045146485503615e-01
5.496380213660974512e+00 9.917029388541623858e-01
5.495965484937205048e+00 9.917013627874777804e-01
5.495550784779084097e+00 9.916997864318608524e-01
5.495136276694826627e+00 9.916982104090300565e-01
5.494721698411328070e+00 9.916966337218343641e-01
5.494307252632321337e+00 9.916950571411429216e-01
5.493892856218189458e+00 9.916934803508240526e-01
5.493478521049196317e+00 9.916919033961172358e-01
5.493064271987710967e+00 9.916903263717355976e-01
5.492650083484293511e+00 9.916887491805002064e-01
5.492235954879314264e+00 9.916871718199482544e-01
5.491821832132301573e+00 9.916855940842170813e-01
5.491407801881399209e+00 9.916840163033997513e-01
5.490993948225659338e+00 9.916824387982423605e-01
5.490580075537584648e+00 9.916808608231657551e-01
5.490166288865678368e+00 9.916792827786605757e-01
5.489752514095803448e+00 9.916777043820971249e-01
5.489338827445480185e+00 9.916761259242359294e-01
5.488925202513288859e+00 9.916745473044320525e-01
5.488511620355269294e+00 9.916729684504107523e-01
5.488098238690332309e+00 9.916713899644920005e-01
5.487684851071062297e+00 9.916698110585180359e-01
5.487271418627593711e+00 9.916682315838312167e-01
5.486858231658469087e+00 9.916666526496503709e-01
5.486444955466777351e+00 9.916650729770812855e-01
5.486031818522560499e+00 9.916634934393566692e-01
5.485618747114955340e+00 9.916619137548301488e-01
5.485205748914949275e+00 9.916603339529134198e-01
5.484792762806883104e+00 9.916587537998254875e-01
5.484379904702536557e+00 9.916571737391421948e-01
5.483967071983429697e+00 9.916555933782259524e-01
5.483554359997810934e+00 9.916540130821660526e-01
5.483141636934957930e+00 9.916524323462858614e-01
5.482729023762061615e+00 9.916508516339100909e-01
5.482316413381814968e+00 9.916492705347896841e-01
5.481903903643212672e+00 9.916476894239019124e-01
5.481491539748910569e+00 9.916461084747361099e-01
5.481079112441796575e+00 9.916445268850225814e-01
5.480666861721533500e+00 9.916429455751597510e-01
5.480254642615110861e+00 9.916413639892370790e-01
5.479842400831609339e+00 9.916397819188421670e-01
5.479430363294869544e+00 9.916382002349846125e-01
5.479018282637351689e+00 9.916366179882064591e-01
5.478606332899515152e+00 9.916350358467653781e-01
5.478194420140936494e+00 9.916334534499914311e-01
5.477782532747813349e+00 9.916318707532346677e-01
5.477370807717376167e+00 9.916302882830614340e-01
5.476959077582940871e+00 9.916287053959150777e-01
5.476547449564779235e+00 9.916271225040176329e-01
5.476135822692686617e+00 9.916255392191197782e-01
5.475724322403634936e+00 9.916239560237638528e-01
5.475312834613395907e+00 9.916223724791028982e-01
5.474901549487150909e+00 9.916207893171443688e-01
5.474490193191090981e+00 9.916192054838852687e-01
5.474078937139429613e+00 9.916176216392350584e-01
5.473667695742941319e+00 9.916160374536115985e-01
5.473256589474801537e+00 9.916144533911952497e-01
5.472845559338097132e+00 9.916128692248429299e-01
5.472434580310631347e+00 9.916112848581768446e-01
5.472023581338393505e+00 9.916097000171973930e-01
5.471612665844562962e+00 9.916081151006798100e-01
5.471201916656895925e+00 9.916065304283323556e-01
5.470791168517379788e+00 9.916049453627076016e-01
5.470380498508704115e+00 9.916033602012569448e-01
5.469969896736021298e+00 9.916017749058749775e-01
5.469559337603838500e+00 9.916001893777770526e-01
5.469148913148263347e+00 9.915986039725288581e-01
5.468738471102394527e+00 9.915970181019935215e-01
5.468328062024935043e+00 9.915954319614187495e-01
5.467917849433688637e+00 9.915938461829739703e-01
5.467507625954127093e+00 9.915922599651479930e-01
5.467097466441779297e+00 9.915906735973384345e-01
5.466687341914321152e+00 9.915890869674712782e-01
5.466277367401441545e+00 9.915875005207019921e-01
5.465867423170258199e+00 9.915859137938474177e-01
5.465457501748487879e+00 9.915843267579390607e-01
5.465047674620745255e+00 9.915827396897800572e-01
5.464637859693423749e+00 9.915811522714920168e-01
5.464228175415311917e+00 9.915795649619703056e-01
5.463818575805781563e+00 9.915779775832543885e-01
5.463409011421411776e+00 9.915763899437792794e-01
5.462999508540740123e+00 9.915748021454287020e-01
5.462590040345582487e+00 9.915732140842349329e-01
5.462180613748798486e+00 9.915716257869954253e-01
5.461771387878549433e+00 9.915700378712493102e-01
5.461362069580158796e+00 9.915684491995041538e-01
5.460952919756627111e+00 9.915668607843808324e-01
5.460543815594563810e+00 9.915652721492769217e-01
5.460134720803918817e+00 9.915636831532277373e-01
5.459725741551347156e+00 9.915620942086614820e-01
5.459316770586829293e+00 9.915605048989528658e-01
5.458907888669451758e+00 9.915589155379597175e-01
5.458499122291996741e+00 9.915573262288361889e-01
5.458090421353624322e+00 9.915557367769282093e-01
5.457681761325685166e+00 9.915541470868738383e-01
5.457273106417788178e+00 9.915525570193923777e-01
5.456864618868556782e+00 9.915509672058787638e-01
5.456456115627889680e+00 9.915493769340085750e-01
5.456047642890579752e+00 9.915477863835130412e-01
5.455639307366761948e+00 9.915461959700316852e-01
5.455231075256367745e+00 9.915446055621450760e-01
5.454822848360874055e+00 9.915430147773228731e-01
5.454414656535876205e+00 9.915414237318417312e-01
5.454006608834899517e+00 9.915398328509078540e-01
5.453598545400750730e+00 9.915382415113401793e-01
5.453190550684353433e+00 9.915366500424290797e-01
5.452782691746169697e+00 9.915350587059333920e-01
5.452374835579668400e+00 9.915334669829821701e-01
5.451967074609045838e+00 9.915318752342958675e-01
5.451559379477147083e+00 9.915302833453869535e-01
5.451151744074604899e+00 9.915286912924609064e-01
5.450744111601355080e+00 9.915270988536484253e-01
5.450336587307711866e+00 9.915255064401555796e-01
5.449929177661305246e+00 9.915239140774567694e-01
5.449521797239488485e+00 9.915223214317648859e-01
5.449114457089160979e+00 9.915207285462455111e-01
5.448707190802362987e+00 9.915191355523028660e-01
5.448299974038424587e+00 9.915175423547875067e-01
5.447892890335841898e+00 9.915159492806796537e-01
5.447485768379098481e+00 9.915143556595723551e-01
5.447078766242698045e+00 9.915127621102213240e-01
5.446671825306253822e+00 9.915111684032505979e-01
5.446265009969776472e+00 9.915095747910208646e-01
5.445858196259147022e+00 9.915079807879531026e-01
5.445451393962037479e+00 9.915063864322939402e-01
5.445044783140907008e+00 9.915047924299255078e-01
5.444638116297982222e+00 9.915031978106783050e-01
5.444231602715055018e+00 9.915016033952063212e-01
5.443825095676873893e+00 9.915000086081784403e-01
5.443418658143803768e+00 9.914984136965854233e-01
5.443012242246088483e+00 9.914968184725917455e-01
5.442606000987156634e+00 9.914952235369155487e-01
5.442199703366098262e+00 9.914936279826798149e-01
5.441793517811580827e+00 9.914920324712719335e-01
5.441387464701874954e+00 9.914904370829741298e-01
5.440981399405973029e+00 9.914888412495832526e-01
5.440575403173892433e+00 9.914872452903710220e-01
5.440169501416852071e+00 9.914856493053458841e-01
5.439763659841384325e+00 9.914840531597711726e-01
5.439357817830668296e+00 9.914824566152105056e-01
5.438952117623067295e+00 9.914808602313008867e-01
5.438546430597063441e+00 9.914792635020361899e-01
5.438140839354931089e+00 9.914776667525645459e-01
5.437735308282195312e+00 9.914760698427836916e-01
5.437329798198761388e+00 9.914744726184061552e-01
5.436924453180907335e+00 9.914728756470698734e-01
5.436519043175525034e+00 9.914712780224401723e-01
5.436113824950242090e+00 9.914696807564410408e-01
5.435708520563489188e+00 9.914680827535307106e-01
5.435303404025297880e+00 9.914664850940811958e-01
5.434898395016622530e+00 9.914648874616498464e-01
5.434493259692663614e+00 9.914632889336424393e-01
5.434088305265868613e+00 9.914616907221739384e-01
5.433683462473257286e+00 9.914600925541953158e-01
5.433278616153826235e+00 9.914584939751301951e-01
5.432873828253685033e+00 9.914568952295381710e-01
5.432469038936455163e+00 9.914552960810503190e-01
5.432064428322138205e+00 9.914536972413824367e-01
5.431659848802694590e+00 9.914520981274395073e-01
5.431255288783432889e+00 9.914504986933454500e-01
5.430850853333002881e+00 9.914488993545794715e-01
5.430446492152508853e+00 9.914472999124057662e-01
5.430042156195687753e+00 9.914457001728466112e-01
5.429637810623088257e+00 9.914440999979609037e-01
5.429233667419672393e+00 9.914425002268293374e-01
5.428829504631909941e+00 9.914408999810117029e-01
5.428425392502754576e+00 9.914392995385520324e-01
5.428021386832816653e+00 9.914376991205514633e-01
5.427617475047475715e+00 9.914360986773699258e-01
5.427213602220364308e+00 9.914344979914432310e-01
5.426809760096070967e+00 9.914328970300324562e-01
5.426405949528441575e+00 9.914312957964915851e-01
5.426002287524985590e+00 9.914296947549352534e-01
5.425598601622767525e+00 9.914280932213861419e-01
5.425195040884786657e+00 9.914264917872452898e-01
5.424791557312472534e+00 9.914248902622182502e-01
5.424388086590513858e+00 9.914232883910322203e-01
5.423984756532735041e+00 9.914216866812416429e-01
5.423581378454118251e+00 9.914200843835522248e-01
5.423178054429226513e+00 9.914184819033108331e-01
5.422774895308405618e+00 9.914168796811474449e-01
5.422371786170427477e+00 9.914152772605409059e-01
5.421968703009597768e+00 9.914136745460545574e-01
5.421565691738229553e+00 9.914120717202643540e-01
5.421162764575051085e+00 9.914104688318741143e-01
5.420759863091205055e+00 9.914088656484872919e-01
5.420357080023889829e+00 9.914072625392047478e-01
5.419954327175459774e+00 9.914056591530903129e-01
5.419551608648023766e+00 9.914040555064478344e-01
5.419148992925000741e+00 9.914024518720625512e-01
5.418746368923271106e+00 9.914008478075030384e-01
5.418343822516671793e+00 9.913992436548739740e-01
5.417941458851452730e+00 9.913976398334470863e-01
5.417539083686651935e+00 9.913960355691096016e-01
5.417136708583354832e+00 9.913944309078154271e-01
5.416734504709553200e+00 9.913928265323103117e-01
5.416332279156178764e+00 9.913912216731862737e-01
5.415930107955242434e+00 9.913896166337332616e-01
5.415528091673722066e+00 9.913880118154958510e-01
5.415126094210021002e+00 9.913864066753014237e-01
5.414724116123911912e+00 9.913848012153202438e-01
5.414322271695115596e+00 9.913831958920783505e-01
5.413920433504980423e+00 9.913815901966376298e-01
5.413518650252147069e+00 9.913799843235603371e-01
5.413117036202688581e+00 9.913783787297628658e-01
5.412715334074783335e+00 9.913767723866689918e-01
5.412313792877609941e+00 9.913751662900119888e-01
5.411912304871721702e+00 9.913735600090484157e-01
5.411510796258824030e+00 9.913719532484508434e-01
5.411109437472069850e+00 9.913703466903297512e-01
5.410708194913651958e+00 9.913687402004728311e-01
5.410306906667381455e+00 9.913671331305846657e-01
5.409905703170703184e+00 9.913655260029738958e-01
5.409504576756793526e+00 9.913639187870477709e-01
5.409103506537261907e+00 9.913623113991870683e-01
5.408702530539359010e+00 9.913607039918970187e-01
5.408301564659721450e+00 9.913590962280620644e-01
5.407900721154364376e+00 9.913574885578733120e-01
5.407499908429872271e+00 9.913558806140814195e-01
5.407099094370872550e+00 9.913542722677700647e-01
5.406698409133409378e+00 9.913526640412838598e-01
5.406297823585075157e+00 9.913510558179127186e-01
5.405897230033754219e+00 9.913494471653212514e-01
5.405496737434542176e+00 9.913478385210534594e-01
5.405096297056871002e+00 9.913462296894812731e-01
5.404695912907603983e+00 9.913446206867425614e-01
5.404295610320709820e+00 9.913430116147281534e-01
5.403895289911540445e+00 9.913414020739209631e-01
5.403495156113271136e+00 9.913397928864007280e-01
